title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language
The Valet,0,0,7.523,543,2022-05-11,124,"Comedy, Romance",en
"Confess, Fletch",0,500000,6.3,282,2022-09-16,98,"Comedy, Mystery, Crime",en
Cyber Hell: Exposing an Internet Horror,0,0,7.157,86,2022-05-17,105,Documentary,ko
A Friend's Wife Sold in Debt,0,0,5.8,4,2022-06-30,72,Romance,ko
Umma,3000000,2100000,5.394,287,2022-03-18,83,"Horror, Mystery",en
Dead Bride,0,0,4.563,16,2022-10-03,83,"Horror, Thriller",en
Cirque du Soleil: Without a Net,0,0,6.5,2,2022-11-13,98,Documentary,en
Super Furball Saves the Future,0,69363,6.265,51,2022-10-14,90,"Family, Adventure",fi
Three Thousand Years of Longing,60000000,20300000,6.9,1311,2022-08-24,108,"Drama, Fantasy, Romance",en
Fullmetal Alchemist: The Final Alchemy,0,0,6.3,194,2022-06-24,142,"Action, Adventure, Fantasy",ja
Wife Swap,0,0,0.0,0,2022-08-14,0,Drama,ko
Tom and Jerry Cowboy Up!,0,0,6.9,438,2022-01-24,75,"Animation, Comedy, Family, Western",en
Finnick,0,7523353,7.431,108,2022-03-24,85,"Comedy, Adventure, Animation, Fantasy, Family",ru
Dampyr,15000000,362113,6.373,138,2022-10-28,109,"Horror, Fantasy, Action",it
Corrective Measures,0,34489,5.0,84,2022-04-29,106,"Science Fiction, Action, Thriller, Adventure",en
The Paloni Show! Halloween Special!,0,0,6.2,30,2022-10-17,62,"Animation, Comedy, Horror",en
Piggy,2400000,543064,6.6,584,2022-10-07,99,"Horror, Thriller, Drama",es
Shut In,0,304106,6.853,353,2022-03-24,90,"Thriller, Horror, Drama",en
Devotion,90000000,20000000,7.13,681,2022-11-23,139,"War, Drama, Action",en
Marry Me,23000000,44000000,6.674,985,2022-02-09,112,"Romance, Comedy, Music",en
Winter Boy,4600000,0,6.914,81,2022-11-30,123,Drama,fr
The Noel Diary,0,0,6.246,349,2022-11-24,99,"Romance, Comedy, Drama",en
Kingdom 2: Far and Away,0,47015945,7.086,93,2022-07-15,134,"Action, Adventure, War",ja
Athena,0,0,6.639,714,2022-09-09,97,"Action, Adventure, Thriller, Drama",fr
Bring It On: Cheer Or Die,0,0,5.684,117,2022-09-27,91,"Thriller, Horror, Comedy, TV Movie",en
Prancer: A Christmas Tale,7000000,18600000,6.958,24,2022-11-22,90,"Family, Fantasy",en
Grimcutty,0,0,5.176,369,2022-10-10,101,Horror,en
Lifemark,0,5021114,7.741,29,2022-09-09,105,Drama,en
2037,0,0,7.241,58,2022-06-08,126,Drama,ko
No Name and Dynamite,0,0,5.5,4,2022-02-21,91,Western,en
Galaxy Games,0,0,5.1,10,2022-07-04,83,Fantasy,en
La Soga: Salvation,0,0,3.5,4,2022-01-28,92,"Action, Crime, Drama",es
Fistful of Vengeance,0,0,5.498,283,2022-02-17,97,"Action, Fantasy",en
The Impact,0,0,0.0,0,2022-05-31,142,"Science Fiction, Drama",en
Deep Sea Mutant Snake,0,0,6.816,38,2022-08-27,80,"Action, Adventure, Fantasy, Thriller, Horror",zh
Pickled,0,0,8.0,2,2022-11-17,88,"TV Movie, Documentary",en
Bad City,0,0,6.9,83,2022-07-05,118,"Action, Crime",ja
Laruan,0,0,4.3,6,2022-12-16,86,Drama,tl
Batman and Superman: Battle of the Super Sons,0,0,7.663,285,2022-10-17,80,"Animation, Action, Science Fiction",en
Enola Holmes 2,0,0,7.385,1389,2022-11-30,131,"Adventure, Mystery, Crime",en
Rusty Blade,0,0,5.083,6,2022-01-10,87,"Drama, Action",zh
Where the Crawdads Sing,24000000,144353965,7.554,1736,2022-07-14,126,"Drama, Mystery, Romance",en
Groot's Pursuit,0,0,7.2,256,2022-08-10,6,"Animation, Family, Comedy, Science Fiction",en
Raiders of the Lost Library,0,0,6.226,62,2022-10-27,105,"Action, Adventure",ru
Call Me Miss Cleo,0,0,6.1,7,2022-12-15,90,Documentary,en
Fresh,0,0,7.0,1539,2022-03-03,114,"Horror, Thriller",en
"Son's Girlfriend, Daddy's Girlfriend 2",0,0,4.0,2,2022-04-01,70,Romance,ko
Old People,0,0,5.619,285,2022-10-07,101,Horror,de
Loving Adults,0,0,6.254,301,2022-08-26,106,Thriller,da
Special Delivery,0,0,7.0,172,2022-01-12,109,"Action, Crime",ko
L.O.L. Surprise! Winter Fashion Show,0,0,7.7,39,2022-10-24,0,Animation,en
Prizefighter: The Life of Jem Belcher,8000000,0,6.3,173,2022-06-30,106,"History, Drama",en
The Banshees of Inisherin,20000000,49300000,7.461,2675,2022-10-20,114,"Drama, Comedy",en
Raymond & Ray,0,0,6.332,170,2022-10-14,106,"Drama, Comedy",en
Jurassic Greatest Moments: Jurassic Park to Jurassic World,0,0,6.278,9,2022-06-04,44,Documentary,en
Jurassic World Dominion - Extended Version,165000000,1001978080,0.0,0,2022-08-16,0,,en
The Pirates: The Last Royal Treasure,19597380,10247262,6.5,187,2022-01-26,126,"Action, Adventure, Comedy",ko
Resurrection,0,159780,6.062,194,2022-07-29,104,"Drama, Horror, Mystery",en
Maneater,0,0,4.326,86,2022-08-26,86,"Mystery, Thriller, Horror",en
Senior Year,0,0,5.938,809,2022-05-11,114,Comedy,en
Wrath of Van Helsing,0,0,5.622,37,2022-06-14,85,Horror,en
The New Toy,0,7295051,5.961,140,2022-10-19,111,Comedy,fr
Blacklight,43000000,15902207,6.167,1087,2022-02-10,104,"Action, Thriller, Drama, Adventure",en
The House,0,0,7.019,1005,2022-01-14,97,"Animation, Drama, Comedy, Horror, Fantasy",en
South Park the Streaming Wars Part 2,0,0,7.3,137,2022-07-13,52,"Animation, Comedy, TV Movie",en
Spirited,75000000,0,6.973,583,2022-11-10,127,Comedy,en
Smoking Causes Coughing,6009575,0,6.196,318,2022-11-30,77,"Comedy, Fantasy",fr
Before Night Falls,0,0,5.2,4,2022-03-31,102,"Horror, Drama, Mystery",id
Dangerous Liaisons,0,0,5.851,289,2022-07-08,109,"Drama, Romance",fr
All the Old Knives,0,0,6.011,527,2022-04-08,101,"Thriller, Action",en
High Heat,0,0,5.579,132,2022-12-16,84,"Action, Thriller, Crime, Comedy",en
The Good Nurse,0,0,6.901,1208,2022-10-19,121,"Drama, Crime, Mystery",en
Broker,0,18632208,7.164,439,2022-06-08,129,"Drama, Comedy, Crime",ko
Mona Lisa and the Blood Moon,0,0,6.328,163,2022-09-30,106,"Mystery, Fantasy, Thriller",en
You Won't Be Alone,0,125000,6.606,287,2022-04-01,108,"Horror, Drama",mk
Vikram,15354648,54172014,7.6,113,2022-06-02,174,"Action, Crime, Thriller",ta
Downton Abbey: A New Era,40000000,92651384,7.2,464,2022-04-27,125,"Drama, Romance, History, Mystery",en
Bros,22000000,14800000,6.767,481,2022-09-30,115,"Comedy, Romance",en
Living with Chucky,0,0,6.8,37,2022-08-13,100,"Documentary, Horror",en
Don't Make Me Go,0,0,7.114,114,2022-06-13,109,Drama,en
Mr. Malcolm's List,0,0,6.025,81,2022-07-01,117,"Romance, Comedy, Drama",en
Tyler Perry's A Madea Homecoming,20000000,0,6.667,111,2022-02-25,105,"Comedy, Drama",en
Frank and Penelope,0,0,7.3,95,2022-06-03,112,"Thriller, Horror, Crime",en
The Forgiven,0,0,5.771,201,2022-07-01,117,Drama,en
Out of the Blue,0,0,5.918,97,2022-08-26,105,"Mystery, Thriller, Romance",en
The Hunting,0,0,5.787,75,2022-01-21,91,Horror,en
Sita Ramam,0,0,7.8,66,2022-08-05,158,"History, Romance, Drama",te
The Princess,0,0,6.812,772,2022-06-16,94,"Action, Fantasy",en
Amsterdam,80000000,31245810,6.056,1456,2022-09-27,134,"Mystery, Comedy, Drama",en
The Infernal Machine,0,0,6.277,251,2022-09-23,107,"Thriller, Mystery",en
Three Robbers and a Lion,0,4061822,6.5,14,2022-12-25,78,"Animation, Family",no
Mrs. Harris Goes to Paris,0,10370305,7.298,397,2022-07-15,116,"Drama, Comedy, History",en
Blonde,22000000,0,5.988,1324,2022-09-16,167,Drama,en
A Married Woman's Ejaculation Log,0,0,5.8,11,2022-06-09,79,Romance,ko
H4Z4RD,0,0,6.2,25,2022-07-20,87,"Action, Comedy",nl
MexZombies,0,0,7.129,151,2022-10-26,93,"Horror, Action, Comedy",es
Tyson's Run,0,0,7.904,109,2022-03-04,103,Drama,en
Scrooge: A Christmas Carol,0,0,6.739,417,2022-11-18,97,"Animation, Family, Fantasy",en
Bandit,0,0,6.207,323,2022-09-23,126,"Crime, Drama, Thriller",en
I'm Glad It's Christmas,0,0,5.5,33,2022-11-26,85,"TV Movie, Comedy, Romance, Drama",en
Aberrance,0,0,7.0,3,2022-08-01,76,"Horror, Drama, Mystery, Thriller",mn
Nay Varan Bhat Loncha Kon Nai Koncha,0,0,7.5,2,2022-01-14,92,"Drama, Crime",mr
Selena Gomez: My Mind & Me,0,0,8.163,254,2022-11-04,95,"Documentary, Music",en
The Year I Started Masturbating,0,0,5.9,128,2022-10-21,98,"Comedy, Drama, Romance",sv
Hellblazers,0,0,5.14,25,2022-01-21,84,"Horror, Action",en
Re/Member,0,0,6.867,203,2022-10-14,103,"Horror, Thriller",ja
The Requin,8500000,130493,4.83,330,2022-01-28,89,"Horror, Mystery, Thriller",en
Togo,0,0,6.471,68,2022-10-05,95,"Crime, Drama",es
God's Crooked Lines,0,0,7.344,648,2022-10-06,155,"Drama, Mystery, Thriller",es
Eye for an Eye,0,0,7.5,23,2022-09-10,77,"Action, Drama",zh
The Invisible Thread,0,0,6.625,176,2022-03-04,109,"Comedy, Drama, Family, Romance",it
Rise of the Teenage Mutant Ninja Turtles: The Movie,0,0,7.229,168,2022-08-04,86,"Animation, Action, Science Fiction",en
Hand,0,0,5.9,7,2022-09-16,99,"Drama, Romance",ja
Marvel Studios Assembled: The Making of Doctor Strange in the Multiverse of Madness,0,0,7.1,40,2022-07-07,59,Documentary,en
Fullmetal Alchemist: The Revenge of Scar,0,0,6.6,218,2022-05-20,125,"Fantasy, Action, Adventure",ja
The House,2600000,0,6.108,83,2022-11-16,89,"Drama, Comedy, Fantasy",fr
swingers ZwingerZ,0,0,2.0,1,2022-03-20,0,"Documentary, Romance, Drama",es
Believers,0,0,6.2,6,2022-07-08,118,Drama,ja
Close,0,3129968,7.803,732,2022-11-01,104,Drama,fr
Jorel's Brother Christmas Special: Santa's Brother,0,0,8.5,19,2022-12-09,25,"Animation, Comedy",pt
Last Looks,0,365644,5.866,295,2022-01-27,110,"Action, Crime, Thriller",en
Advanced Prostitute 2,0,0,0.0,0,2022-10-19,66,Drama,ko
The Mystic Nine: Begonia from Qingshan,0,0,5.7,8,2022-02-10,74,"Action, Mystery, Adventure",zh
The Action Pack Saves Christmas,0,0,4.9,8,2022-11-28,28,"Animation, Family",en
The Independent,0,0,6.9,103,2022-11-02,108,"Thriller, Mystery, Crime",en
The Figo Affair: The Transfer That Changed Football,0,0,7.021,94,2022-08-25,105,Documentary,en
Game of Love,0,0,6.227,185,2022-10-14,91,"Romance, Drama",en
"Alice, Darling",4000000,121067,5.655,193,2022-12-30,90,"Thriller, Drama, Romance",en
Office Invasion,0,0,5.537,108,2022-08-10,112,"Science Fiction, Comedy",en
Bones and All,16000000,15234907,7.076,1311,2022-11-18,131,"Drama, Horror, Romance",en
Wendell & Wild,0,0,6.71,314,2022-10-21,106,"Animation, Comedy, Fantasy, Horror",en
Wild Is the Wind,0,0,5.772,68,2022-10-28,123,"Crime, Drama",en
No Bears,0,1067495,6.872,98,2022-10-06,107,Drama,fa
The Phantom of the Open,0,0,6.7,105,2022-03-18,106,"Drama, Comedy",en
Vendetta,0,0,6.101,276,2022-05-17,96,"Action, Crime",en
The Ancestral,0,0,6.351,57,2022-03-24,101,Horror,vi
TÁR,35000000,29000000,7.094,1192,2022-09-23,158,"Drama, Music",en
"Kinsenas, Katapusan",0,0,5.3,10,2022-02-04,87,Thriller,tl
Alice,0,0,5.799,67,2022-03-18,100,"Thriller, Drama",en
The Man from Toronto,75000000,0,6.506,359,2022-12-23,113,"Action, Adventure, Comedy",en
The No Man Zone. The Movie,0,0,6.271,24,2022-06-09,48,"Comedy, Science Fiction",ru
The Town of Ghosts,0,0,5.7,3,2022-01-08,0,"Horror, Mystery",zh
Hansan: Rising Dragon,0,57500000,6.385,61,2022-07-27,130,"War, Action, Drama, History",ko
Private Property,0,0,4.986,37,2022-05-13,87,"Drama, Thriller",en
The Legend of La Llorona,0,0,5.9,101,2022-01-07,98,"Horror, Thriller",en
Girl in the Picture,0,0,7.2,238,2022-07-06,101,Documentary,en
Ox-Head Village,0,2782770,5.6,37,2022-02-18,115,"Horror, Drama, Mystery",ja
Heatwave,0,0,6.426,142,2022-01-17,100,"Thriller, Drama",en
Bullet Proof,0,0,5.3,50,2022-08-19,81,"Action, Crime",en
Trained to See – Three Women and the War,0,0,9.0,1,2022-10-24,106,Documentary,en
Remember,0,0,7.436,78,2022-10-26,128,"Thriller, Action, Drama",ko
Dual,4500000,0,5.988,302,2022-03-18,95,"Science Fiction, Comedy, Drama",en
Stampede,0,0,5.8,5,2022-12-02,80,Drama,fr
The Amazing Maurice,17000000,21110363,6.789,147,2022-12-16,93,"Animation, Adventure, Comedy, Family, Fantasy",en
Don't Leave,0,0,5.444,27,2022-11-11,107,"Romance, Drama",tr
Operation Seawolf,15000,23000,5.8,102,2022-10-07,86,"War, Thriller, Action, Adventure",en
Stowaway,0,30556,6.414,76,2022-08-31,94,"Action, Mystery, Thriller",en
Showroom,0,0,4.5,6,2022-11-11,112,"Drama, Thriller",tl
Shattered,0,0,5.719,146,2022-01-14,92,"Thriller, Horror, Crime, Mystery",en
Deus,0,0,5.404,47,2022-11-04,91,"Science Fiction, Thriller",en
Detective vs. Sleuths,0,105500000,6.8,80,2022-07-08,102,"Action, Crime, Mystery, Thriller",cn
Even if This Love Disappears from the World Tonight,0,0,6.778,18,2022-07-29,121,"Romance, Drama",ja
Hui Buh and the Witch's Castle,0,0,5.8,28,2022-11-03,0,"Family, Fantasy, Adventure, Comedy",de
Entergalactic,0,0,7.649,367,2022-09-28,94,"Animation, Romance, Music",en
Toscana,0,0,5.853,177,2022-05-18,90,"Comedy, Romance, Drama",da
Ghislaine Maxwell: Filthy Rich,0,0,6.038,39,2022-11-25,101,Documentary,en
LEGO Star Wars Summer Vacation,0,0,6.135,78,2022-08-05,45,"Animation, Family, Science Fiction, Comedy, TV Movie",en
Black Site,0,0,6.2,242,2022-05-05,99,"Action, Thriller, Crime, Drama",en
Borrego,0,0,5.9,95,2022-01-14,102,"Crime, Thriller",en
Margaux,0,0,6.006,167,2022-09-09,105,"Horror, Science Fiction",en
The Pale Blue Eye,72000000,0,6.853,1797,2022-12-22,128,"Thriller, Crime, Horror, Mystery",en
Dashcam,100000,58156,4.9,97,2022-06-03,80,"Horror, Thriller",en
They/Them,0,0,4.8,201,2022-07-24,101,"Horror, Mystery, Thriller",en
The Escort Wife,0,0,4.75,8,2022-09-16,68,Thriller,tl
Gone in the Night,0,123833,5.6,123,2022-07-15,90,"Thriller, Drama, Mystery",en
The One Hundred,0,0,6.1,19,2022-10-06,85,"Thriller, Horror, Science Fiction",th
Night at the Museum: Kahmunrah Rises Again,0,0,6.45,252,2022-12-08,77,"Animation, Comedy, Family, Fantasy",en
The Lair,0,0,5.727,238,2022-10-28,93,"Horror, Action",en
Three Day Millionaire,0,0,4.6,9,2022-11-25,92,"Comedy, Crime",en
"The Tunnel to Summer, the Exit of Goodbyes",0,872000,7.707,157,2022-09-09,83,"Animation, Drama, Romance, Fantasy",ja
Pusoy,0,0,4.8,5,2022-05-27,116,"Thriller, Crime, Drama",tl
Constantine: The House of Mystery,0,0,6.8,144,2022-05-02,27,"Animation, Action, Adventure, Horror",en
Rogue Agent,0,0,6.364,187,2022-08-12,115,"Thriller, Drama",en
Goodbye Monster,0,0,6.0,11,2022-08-13,99,"Animation, Fantasy, Adventure",zh
Crimes of the Future,27000000,4551565,6.071,1060,2022-05-25,107,"Science Fiction, Horror, Drama",en
The Elephant Whisperers,0,0,7.324,108,2022-12-07,40,Documentary,ta
The Great Arms Robbery,0,0,6.578,58,2022-04-09,72,"Action, Crime, Drama",zh
The Weekend Away,0,0,6.047,669,2022-03-03,90,"Thriller, Mystery",en
A Fan's Guide to Ms. Marvel,0,0,7.057,70,2022-06-01,5,Documentary,en
Terror on the Prairie,0,0,6.218,62,2022-09-08,107,"Western, Action, Thriller",en
First Love,0,0,5.672,131,2022-06-17,95,"Romance, Drama",en
The Offering,0,0,6.014,311,2022-09-23,93,"Drama, Horror",en
The Claus Family 3,0,0,5.779,34,2022-12-07,74,"Family, Comedy, Fantasy",nl
Euphoria,0,0,0.0,0,2022-11-29,114,Drama,en
AI Sex Hotel,0,0,0.0,0,2022-02-25,65,"Drama, Romance",ko
Proof of Us,0,0,5.0,2,2022-12-23,5,Animation,ja
Fast & Feel Love,0,0,6.8,30,2022-04-06,132,"Comedy, Romance, Action, Drama",th
Savage Salvation,85645,0,6.3,238,2022-12-02,101,Thriller,en
Cherry Magic! THE MOVIE,0,0,7.1,15,2022-04-08,104,"Comedy, Romance",ja
A Night at the Kindergarten,0,0,5.875,40,2022-12-28,97,Comedy,pl
About Fate,0,504843,7.417,380,2022-09-08,100,"Romance, Comedy",en
Marvel Studios Assembled: The Making of Moon Knight,0,0,7.118,38,2022-05-24,67,Documentary,en
Cheaper by the Dozen,0,0,6.409,247,2022-03-18,107,"Family, Comedy",en
Dolphin Boy,4000000,2613252,6.5,72,2022-04-07,90,"Animation, Adventure, Fantasy, Comedy",ru
Action Team Overlord Flower,0,0,4.3,3,2022-12-26,70,Action,zh
Meeting Conditions of a Virgin,0,0,9.0,1,2022-11-10,78,Romance,ko
Blank Narcissus (Passion of the Swamp),0,0,5.4,23,2022-09-18,12,Drama,en
All the Beauty and the Bloodshed,0,1483975,7.447,131,2022-11-23,122,Documentary,en
Honor Society,20000000,0,7.557,368,2022-07-23,97,Comedy,en
Slumberland,35000000,0,7.342,817,2022-11-18,117,"Family, Fantasy, Comedy",en
Restless,0,0,6.079,374,2022-02-25,95,"Action, Thriller, Crime",fr
Your Christmas or Mine?,0,0,6.405,174,2022-12-02,94,"Romance, Comedy",en
The Bad Seed Returns,0,0,6.886,79,2022-09-05,88,"Drama, Horror, Thriller, TV Movie",en
The Moderator,0,0,4.4,34,2022-07-29,81,"Action, Thriller, Drama",en
The Beasts,3900000,10238603,7.556,692,2022-07-20,138,"Thriller, Drama",gl
Men,6500000,11152071,6.123,1027,2022-05-20,100,"Horror, Thriller, Fantasy",en
Studio 666,0,3018515,6.002,282,2022-02-24,106,"Horror, Comedy, Music",en
Wire Room,0,0,6.35,150,2022-09-02,97,"Action, Crime",en
"Argentina, 1985",20000000,58424000,7.89,611,2022-09-29,141,"Drama, History, Crime",es
Yoon-Yool and Russian Sexy Woman,0,0,0.0,0,2022-06-24,67,Romance,ko
Black Warrant,0,0,5.6,48,2022-12-09,94,"Action, Mystery, Thriller",en
Poker Face,0,0,5.51,292,2022-11-16,94,"Thriller, Crime",en
2022 Rock & Roll Hall of Fame Induction Ceremony,0,0,8.8,5,2022-11-19,239,"Music, Documentary",en
Adrenaline,0,0,6.061,57,2022-12-15,75,Action,en
Zen - Grogu and Dust Bunnies,0,0,6.1,88,2022-11-11,3,"Animation, Fantasy, Science Fiction",ja
Overdose,0,0,6.576,171,2022-11-04,119,Action,fr
Sabel Is Still Young,0,0,4.25,8,2022-12-02,133,Thriller,en
I Want You Back,0,0,6.311,315,2022-02-10,117,"Comedy, Romance",en
Silip Sa Apoy,0,0,5.817,30,2022-01-28,107,"Drama, Thriller",tl
The Estate,0,572062,5.4,105,2022-11-04,96,"Comedy, Drama",en
Stuck with You,0,0,4.619,67,2022-12-28,59,"Romance, Comedy",fr
Metal Lords,0,0,6.862,636,2022-04-08,97,"Comedy, Drama, Music",en
Superwho?,0,7375119,6.358,491,2022-02-02,82,"Comedy, Action, Family",fr
Blue's Big City Adventure,0,0,7.252,105,2022-11-18,74,"Family, Adventure, Music, Animation, Comedy",en
"Snoopy Presents: It's the Small Things, Charlie Brown",0,0,7.3,44,2022-04-14,38,"Animation, Family",en
Tomorrow Is Today,0,0,6.184,79,2022-11-29,108,Comedy,es
ZOMBI-Thon with Big City Greens,0,0,7.0,2,2022-08-20,22,"Animation, Family, Comedy",en
Sick,83,0,6.2,253,2022-09-11,83,"Horror, Mystery, Thriller",en
The Privilege,0,0,5.133,255,2022-02-09,107,Horror,de
Viking Wolf,0,0,5.71,312,2022-11-18,97,"Horror, Thriller, Mystery",no
Ticket to Paradise,20000000,168800000,6.491,1172,2022-09-08,104,"Drama, Comedy, Romance",en
Brazen,0,0,4.815,364,2022-01-13,94,"Thriller, Mystery, Drama",en
The Battle at Lake Changjin II: Water Gate Bridge,200000000,626203271,6.225,69,2022-02-01,149,"War, History, Action, Drama",zh
Us X Her,0,0,5.3,11,2022-11-25,103,"Drama, Romance, Thriller",tl
Bromates,0,0,4.8,27,2022-10-07,97,Comedy,en
L'immensità,0,0,6.4,198,2022-09-15,97,Drama,it
"KKN, Curse of the Dancing Village: Luwih Dowo, Luwih Medeni",1000000,0,6.8,6,2022-12-29,170,"Horror, Mystery, Thriller",id
Hot Seat,0,0,5.099,121,2022-07-01,99,"Thriller, Action",en
Virus:32,0,0,6.8,287,2022-04-21,90,Horror,es
5000 Blankets,0,0,6.5,18,2022-12-12,105,Drama,en
La Abuela (The Grandmother),3749231,1817696,5.832,443,2022-01-28,101,"Drama, Horror",es
Stars at Noon,0,0,5.9,92,2022-10-14,138,"Drama, Romance, Thriller",fr
Beyond the Universe,0,0,8.014,313,2022-10-27,126,"Romance, Drama",pt
Mound Visibility,0,0,0.0,0,2022-06-05,87,"Drama, Romance",ko
Stromboli,0,0,5.4,38,2022-11-03,86,Drama,nl
Thiruchitrambalam,0,0,7.4,40,2022-08-18,133,"Romance, Drama, Comedy",ta
Six,0,0,7.1,10,2022-03-04,12,"Science Fiction, Horror",en
Hounded,0,0,5.354,41,2022-10-21,94,"Horror, Thriller, Action, Mystery, Crime, Drama",en
Blowback,0,0,6.129,89,2022-06-17,93,"Action, Mystery, Thriller, Crime",en
Brahmāstra Part One: Shiva,22000000,0,6.5,163,2022-09-08,168,"Fantasy, Action, Adventure",hi
White Elephant,0,0,6.007,145,2022-06-03,93,"Action, Crime, Thriller",en
Feed,2200000,0,5.805,82,2022-10-28,100,Horror,sv
On the Fringe,0,1365839,6.7,81,2022-10-07,103,Drama,es
The King's Daughter,40500000,2200000,7.1,674,2022-01-21,94,"Fantasy, Adventure, Family",en
My Hero Academia: World Heroes' Mission – Take-off,0,0,7.0,4,2022-02-16,5,Animation,ja
2 Kleine Kleutertjes: Een Dag Om Nooit Te Vergeten,0,389887,7.0,9,2022-04-27,67,Animation,nl
The Voice of Dust and Ash,0,0,0.0,0,2022-11-18,84,Documentary,en
Thor: God of Thunder,0,0,6.489,47,2022-07-08,90,"Action, Fantasy",en
The Exorcist,0,0,6.189,114,2022-11-02,101,Horror,es
Plus One at an Amish Wedding,0,0,7.906,53,2022-09-25,90,"TV Movie, Comedy, Romance",en
